example,label
"Bu nasıl birşey, gitmek isteyenleri bir kenara bırakın Afgan ve Suriye kim varsa hepsini derhal ülkesine gönderin.",manipulative
Afgan kadınları ile dayanışmayı büyüteceğiz demişler bi de LOL sanki ülkeye kadın göçmen geliyormuş gibi,manipulative
@denizimsimavi #MinnettarızERDOĞAN sana,unusable
Kötü günde sevinenin..! İyi günde üzülenin..!  Milletini hor görenin yanında olmadığın için..! #MinnettarızERDOĞAN,
#MinnettarızERDOĞAN&lt;&lt;&lt;,
#MinnettarızERDOĞAN Rızkımı veren hüdadır kula minnet eylemem,
#PcrDayatmasıDurdurulsun  https://t.co/SH20O74IV9,
Kahramanmaraş'ta çıkan orman yangınına havadan müdahale eden yangın söndürme uçağı düştü. Bölgeye arama kurtarma ekipleri sevk edildi....  https://t.co/aIt6SIglgw,
"@vatanasevdali20 @taylanyildiz Orman yangınları için güvenlik toplantısına belediye başkanları çağrılmadı, çünkü CHP'li bütün yangın olan il ve ilçeler. Ama orman yangını sorumluluğunu o belediyelere yüklemeye çalıştı. Sorumlular (CB'na göre) ama toplantıya çağrılmıyorlar.  https://t.co/LF4DrJFFt5",
#PcrDayatmasıDurdurulsun Ülkeye gelen turiste sığınmacıya   yapmadığın Pcr testini kendi halkına ve kendi çocuklarına mecbur kılamazsın.Bu kararlar gözden geçirilmeli ve geri çekilmelidir! Kurul Dışındaki bilim insanlarının söylemleri dikkate alınmalı.  https://t.co/fq1sWbVzl4,
@__prangam #MinnettarızERDOĞAN,
@Kemal_Avserenn #SınırNamustur #SınırlarımızıZorlamayın,
"They are coming home and dying of the Trumpvirus because of your exPotus &amp; the GQP Party! Withdrawal from Afgan was a deal made between Trump, Putin &amp; the Taliban not with Afganistan! Foreigners &amp; Afganis new the date, saw the advancement of the Taliban why didn't they leave?  https://t.co/64E1NmfoiZ",
Anadolu Abdurrahim Karakoç Görmedin sen bizim mavi suları Karlar eriyince kırar yuları Köpük olur beyaz sel olur sarı Hele taştan taşa dökülsün de gör  #MinnettarızERDOĞAN,
"Devlettin hep ceberrut, diktacı,buyurgan yanını tanıyan vatandaş Devletin müşfik ,kapsayıcı, sosyal yanını görence şaşkınlık yaşıyor !.    Böylede devlet idare edilirmiş.   ''MİLLET KENDİNİN EFENDİSİ OLDUĞUNU FARK EDİYOR''  #MinnettarızERDOĞAN",
@pusholder Abla o kadar Afgan dayımın apartmanında 2+1 de kalıyor.,
Doga nin bütünlüğüne seslenen bu güzel insan umarım bize ulaşırsın.🎻🎶 #muzik #keman #orman #doga #sevgi #Dag #bodrum #mazıbodrum #cokertme #yangin #senfoni #mozart #bethoven  https://t.co/7lrpumPV3r  https://t.co/r1He0zVwuL,
"Yurduma elini kolunu sallayark girş yapan AFGANLR GÜVENDE OLSUN DYE Yurdum insanı 4 kez aşı oluyor😡, Afganistan'dan gelen Türkler de Karantinaya alınıyor🤬  Yerim szin COVID-19 corona mücadelenizi.. NAMUSU OLAN SINIRLARI KEVGRE ÇEVİREN Kenarn İHANET HÜKUMETİ. #MinnettarızERDOĞAN",
"# Afgan halkı açmı, tok mu? Onları kim bu hale getirdi? diye sorgulamadan #Afgan_kadınlar, #mülteciler üzerinden #algı operasyonuna girişenler zerre insanlıktan nasbinizi alamamışsınız. Yazıklar olsun sizinle aynı ülkede yaşamaktan utanıyorum.",
Saray'ın damacana su gideri dudak uçuklattı! CHP'li Başarır'dan tepki   https://t.co/bc8rowXkDw  #hayirlicumalar  #ARMYWillWaitForBTS  #MinnettarızERDOĞAN  #SınırlarımızıZorlamayın  #PcrDayatmasıDurdurulsun  #PcrTestineHayir  #DoğuPerincek,
"@DikenComTr Mülteci karşıtı faşist açıklamayı kınıyoruz. Ümmetin lideri ümmet hesabıyla gitmeli, Suriyeli, Afgan başta tüm din kardeşleri kadar fidan dikmeli",
We are with afgan brother and sister in their fight against Taliban. Currently entirely world with you..#afghanistanwomen #Afghanishtan #Afganisthan,
Arkadaşlar sıra bize geliyor gen sıvısı karşıtlarını her yerden engelleyecekler #18milyonTekYürek #PcrDayatmasıDurdurulsun #EvladınıAsıdanKoru,
@EnverCelaleddin Milletin ADAMI  #MinnettarızERDOGAN,
"Sel felaketinin olduğu yerde yaşayan CHP'liler devletin yaptıklarını gözleriyle görünce teşekkür etmeye başladı.  Çünkü gözle görüleni sözcü, halk TV, oda TV yalan haberlerle çarpıtamıyor.   #MinnettarızERDOĞAN",
"@SirPareshRawal US, Indian and NATO forces should have trained afgan women rather than their coward men. Now afgan women are their last hope. Nari shakti jindabad.",
"@bekirpakdemirli Sayın bakanım, orman yangınlarına bilfiil katılan Orman Kahramanlarına ek ödenek verilmeli... #OrmanınKahramanları @bekirpakdemirli @TCTarim @OGMgovtr",
Afgan komandoları Taliban’a karşı direnişe geçti: 'Son damla kanımız akana kadar savaşacağız  https://t.co/J8vz0zjlaH,
"ALLAH SEBEP OLANLARI KAHRETSİN , #PcrDayatmasıDurdurulsun  #biontechyanetki",
Başkan Erdoğan: Afgan kardeşlerimize kapımızı kapatamayız  https://t.co/QSfY6fV38B,
benzer görüntüler çok umut verici ama teyide muhtaç sanırım. hem yere hem zamana ilişkin net bilgimiz yok. keşke teyitli güncel bilgi ve görüntüler yayılsa daha çok. biz de afgan kadınların şu an gerçekten ne durumda olduklarına dair yanılmamış oluruz.,
How pathetic the previous Afgan army and goverment were.  https://t.co/RY1LIydHxn,
"#Kahramanmaraş'taki yangına müdahale sırasında yaşanan elim uçak kazasında hayatını kaybeden Türk mürettebatına Allah’tan rahmet diliyor, hayatını kaybeden Rus mürettebatın acılı ailelerinin acılarını paylaşıyorum.  #OrmanınKahramanları’nı unutmayacağız.",
@Ask_Sehri__ @hilaltasdelen5 @Uilliam676 @cumhur077 @reisci_001 @hedefimiz4107 @BeyazDilekcee @Zeynep_Sohni @42Kny_ @__ONUR__10 @Muhammed7325 @mir__bey__10 @mer50706096 @hedef2023_1 @k_1453_1071 @yenigull15 @meryem24223808 @VLDNSVM33 @AYARSIZ_28 @SokaktakiBilge @cumaotur14 @yorgunn54 @TatarFerruh @Muhslihiddinyi1 @MSC21_ @Su55Uz @Nuro_81 @Ramazan34351 @vatanmillet0571 @yorukoglu_efele @BaykanSapduzen @LALE1511_55 @Olur2525 @PinaraydannP @Murato_1453 @42G_ko @gercekci87 @zab1453 @kayaUFK2 @Tug_2023_ @SercanTAYTAS @MELHHakanBatrk1 @ytastan38 @Mustafabaskan66 #MinnettarızERDOĞAN🇵🇰🇵🇰🇹🇷🇹🇷🇵🇰🇵🇰,
@BigSlothOne @ElectionWiz @JackPosobiec Come on... he said that Afgan soldiers are among the highest paid in the world. You can't really believe that?,
Gavur izmir deyince kızanlara gelsin..  İzmir'de Afgan kadınlar için soyunma eylemi  https://t.co/r6vzVwnroI,
#PcrDayatmasıDurdurulsun..,
@caglarcilara Anketlerde sonuçlar kötü geliyor. Halbuki Atatürk bugünler için Afgan Devlet Başkanı'nı 1920 lerde uyarmış. Adam 2021'i 1920'lerde konuşmuş.,
@thealkimunsal #SınırlarımızıZorlamayın,
#PcrDayatmasıDurdurulsun  /*//,
yeterrr afgan kelimesini okuduğum an hangi küfrü etsem diye düsünmeye başlıyorum nefret ettim,
"@Erdem98242147 @bpthaber Allah aşkına ne alakaya yaa :D Yangın bir gemide çıkmıştı ve içinde personel de vardı. Ardından diğer gezi teknelerine de sıçradı. Orman yangınlarını bile pkk yaktı demedi hükümet, Alanya’da tekne mi yakacaklar?",
"""10 Afgan mülteci kabul edeceğiz"" açıklaması olay oldu  https://t.co/ojbd7q1Ns9",
"Afgan Gençler: 'Ülkemize Dönüp Savaşmak İstiyoruz, Türkiye'de Yaşamak İstemiyoruz'  https://t.co/iXsI0iLnRy",
@yalcin1940 #MinnettarızERDOĞAN  🌹,
@uyumsuz_034 #SınırlarımızıZorlamayın,
@OGMgovtr Maşallah 💚🌱    #YeşilVatan,
@sencer_202 #MinnettarızERDOĞAN 🇹🇷🇹🇷🇹🇷,
#MinnettarızERDOĞAN diyenler çıkarı olmayan yağcılık yapmayan destek takviye almayan kaç kişi..,
"@ismailsaymaz Eline silah  almış erkeklik taslayan taliban üyeleri ile uçağa binmeye çalışan, araçlarla ülkeden kaçan,afgan erkeklerinden ziyade afgan kadınlarını kurtarmak için, bütün dünyanın seferber olması ve silahlı müdahale dahil, her yola baş vurması gerekir",
@yorgunn54 @Ask_Sehri__ @Su55Uz @MSC21_ @hedef2023_1 @Uilliam676 @cumhur077 @reisci_001 @hedefimiz4107 @BeyazDilekcee @Zeynep_Sohni @42Kny_ @__ONUR__10 @Muhammed7325 @mir__bey__10 @mer50706096 @k_1453_1071 @hilaltasdelen5 @yenigull15 @meryem24223808 @VLDNSVM33 @AYARSIZ_28 @SokaktakiBilge @cumaotur14 @TatarFerruh @Muhslihiddinyi1 @Nuro_81 @Ramazan34351 @vatanmillet0571 @yorukoglu_efele @BaykanSapduzen @LALE1511_55 @Olur2525 @PinaraydannP @Murato_1453 @42G_ko @gercekci87 @zab1453 @kayaUFK2 @Tug_2023_ @SercanTAYTAS @MELHHakanBatrk1 @ytastan38 @Mustafabaskan66 @RTErdogan Davamıza sahip çıktığın için Pensilvanyadan itleri havlatan adamdır Recep Tayyip Erdoğan #MinnettarızERDOĞAN,
"Afgan erkekleri kaçarken, kadınları nasıl haklarını savunuyor,helal olsun size.",
Kahramanmaraş'ta çıkan orman yangınına müdahale ederken düşen yangın söndürme uçağındaki kahramanların ailelerine başsağlığı ve sabırlar diliyorum.,
"Çanakkale’de orman yangını Çanakkale'nin Bayramiç ilçesinde, tarım arazisinde çıkan yangın, ormanlık alana sıçradı. Çanakkale Orman Bölge Müdürü Enver Demirci, Bayramiç ilçesine bağlı Aşağışevik köyü tarım arazisinde çıkan ve ormanlık alana sıçrayan yangının yerleşim yerleri için",
"Bizi her seferin de yalniz birakmayarak,iban isteyerek yanimizda olduğun icin,maasimizin yarisini vergiye kestiginiz için ve yine o maaşlarımızdan cömert olduğumuzu düşünerek yardım ve bağış istediginiz icin.. #MinnettarızERDOĞAN",
Türkiye’de yaşamak istemeyen Afgan ile ilgili flaş karar!  https://t.co/eC35NIyMWD  https://t.co/jEcEvUC0Ie,
#MinnettarızERDOĞAN,
Allah belanı verecek çok dua ediyoruz rte #MinnettarızERDOĞAN,
"@meryem24223808 @Su55Uz @TatarFerruh @salihaceren3134 @yenigull15 @MSC21_ @hedef2023_1 @hasanunalll @Uilliam676 @cumhur077 @reisci_001 @hedefimiz4107 @BeyazDilekcee @Zeynep_Sohni @42Kny_ @__ONUR__10 @Muhammed7325 @mir__bey__10 @mer50706096 @k_1453_1071 @hilaltasdelen5 @VLDNSVM33 @AYARSIZ_28 @SokaktakiBilge @cumaotur14 @yorgunn54 @Muhslihiddinyi1 @Nuro_81 @Ramazan34351 @vatanmillet0571 @yorukoglu_efele @BaykanSapduzen @Ask_Sehri__ @LALE1511_55 @Olur2525 @PinaraydannP @Murato_1453 @42G_ko @gercekci87 @kayaUFK2 @Tug_2023_ @SercanTAYTAS @MELHHakanBatrk1 @ytastan38 @Mustafabaskan66 @RTErdogan Recep Tayyip Erdoğan 'ın önderliğinde 19 yılda ülkemin başardıklarını gördükçe milletimizden çalınan 80 yıl için üzülmemek elde değil,,,.... #MinnettarızERDOĞAN",
#MinnettarızERDOĞAN ERDOGANA SAHIP CIKMAZ ISEN BU HALE DÜŞECEKSİN ANLA ARTIK  https://t.co/ws55BOPvr4,
@___Esra___Ca #MinnettarızERDOĞAN,
10 Afgan ağam bizimle eğleniir  https://t.co/08MBW0HeB4,
"🔴 Cumhurbaşkanı Erdoğan, muhalefetin Afgan göçmenler hakkındaki yalanlarına tepki gösterdi:  ""Ana muhalefetin veya ana muhalefetin yanındaki muhaliflerin dediği gibi 1,5 milyon Afgan ülkemizde kesinlikle yok. Bunların hepsi birer yalan.""",
#PcrDayatmasıDurdurulsun,
"@ABCPolitics @GStephanopoulos  https://t.co/5PbpFpx0Hi The blame is with the Afgan military, not  President  Biden. Read the article",
"Gerçekten merak ediyorum sizin başörtüsü dışında dini ve ahlaki bir kaygınız var mı? Hırsızlık, yolsuzluk, israf, ihaleye fesat karıştırmak, hesabı verilmeyen kamu harcamaları, adaletsizlik, liyakatsizlik... sizin dininizde bu kavramlar yok mu acaba?  #MinnettarızERDOĞAN",
Hep #MinnettarızERDOĞAN,
gercekten boyle bir tag var mi ya ? saka misiniz siz tweetime vergi binecek birazdan #MinnettarızERDOĞAN,
Estonya 10 Afgan alacakmış. Zaman zaman hangimiz Afgan değiliz ki Bende Afganım benide al Kaja Kallas abla!  https://t.co/nbeB0KGonj,
"@bay_sherlock89 @albcev @asya_sare @fatmacumhurefe Peki siz ne diyorsunuz? Sizce Afgan halkının, ABD işgalinde kalması Afganlar için daha mı hayırlıydı?   Afganistandan 2000km uzakta, tamamen başka bir politik iklimde, kendi başınıza bu kararı mı verdiniz?",
@Dogu_Perincek e göre eşitlik gelmiş @Vatan_Partisi yerine #afgan partisi genel memuru,
"Fikri hür, irfanı hür, vicdanı hür insanlara #günaydın .💙☕️🌸  #SınırlarımızıZorlamayın !",
311.000 tweet #PcrDayatmasıDurdurulsun  https://t.co/nhO5EwU1z8,
@Ferhat32281924 @Anka___2023 #MinnettarızERDOĞAN 🇹🇷🇹🇷🇹🇷,
@AjansMuhbir Valla var ben Afgan,
Sosyal güvencen olmadan sana bakmayanlar bedava aşı ve test yapacaklarmış. #PcrDayatmasıDurdurulsun,
Hormonlu insan olmaya az kaldı #PcrDayatmasıDurdurulsun,
"ÜLKEMİZDEKİ TÜM ORMAN YANGINLARI KONTROL ALTINA ALINDI.  Ülkemizde çıkan 299 orman yangını, gösterilen büyük azim, mücadele ve kararlılıkla bugün itibariyle kontrol altına alındı.  Soğutma çalışmalarına devam ediliyor.  #YeşilVatan #OrmanınKahramanları  https://t.co/Ge1MkUskjQ",
@bayrakmelike2 @aykiricomtr Şimdi anladım Afgan kardeşlerimiz söylemini çok fena ihale var ortamda :),
ÇEKİLİŞŞŞ🎉🎉🎉 ✨Beni takip eden ve bu twiti rtleyen bir takipcime natal  doğum haritası hediye ediyorum   #PcrDayatmasıDurdurulsun,
@salimaltun @Kadirsunar7 @zkan98749027 Ayrıca o çok güçlü türkiyenin o çok güçlü iktidarı reisine 13 tane uçak alıyorda 13 tane yangın söndürme uçağımı alamıyor boş ver thk yı orman bakanlı bünyesinde niye yok uçaklar,
Afgan - Panah Asmara,
@PathanBhaiii we welcome u in our country to Mr Gani n all Afgan people....,
#PcrDayatmasıDurdurulsun,
Erdoğan'sız Türkiye diye birşey yok.   Erdoğan'sız Türkiye diye birşey yok.  Erdoğan'sız Türkiye diye birşey yok.  #MinnettarızERDOĞAN,
#SonDakika -Kahramanmaraş'ta yangın söndürme uçağı düştü!  -Kahramanmaraş'ta çıkan orman yangınına havadan müdahale eden yangın söndürme uçağının düştüğü öğrenildi.  https://t.co/SFYn9LS6Iw,
"Kahramanmaraş’ta, içerisinde yabancı uyruklu görevlilerin de yer aldığı orman yangın söndürme uçağının düşmesi sonucu hayatını kaybeden #OrmanınKahramanları'na Allah’tan rahmet, ailelerine baş sağlığı dilerim.",
18 saatlik orman yangınında 8 hektar alan yandı  https://t.co/96rQgJiwmV #afet #yangin #antalya #alanya #alanyayangin #manavgatyangını #ANTALYAYANIYOR #haber #sondakika #antalyahaber,
@mbyazilim #MinnettarızERDOĞAN,
Erdoğan'in bu ülkeye kazandırdıgı eserler ve yaptırımlardan cok daha önemlisi  kazandırdığı özgüven ve bağımsızlıktır. #MinnettarızERDOĞAN  https://t.co/KFrmUPYeuE,
"@john_sipher @Olasyaar007 Unless America takes immediate steps: #SanctionPakistan. Osama bin Laden was not an Afgan.  He was not hiding in Afganistan.  Pakistan army and ISI actively supported and funded him, from money received from US. They provided him safe heaven.  #SanctionPakistan immediately.",
@medyaadami Tamam iyi güzel de reis bunların üreme sorunu yokmu 3 5 sene sonra zaten 2 milyon olacaklar ülkemde afgan suriyeli istemiyorum bu kadar net bizim ülke mülteci kampına döndü,
#PcrDayatmasıDurdurulsun #KANDIRILDIK #MinnettarızERDOĞAN #MemurSenAnkaraMitingi dünyada bu uygulamanın örnegi yok uygulanabilirligi de yok.mantıga sığar bir tarafı da yok,
#PcrDayatmasıDurdurulsun,
#MinnettarızERDOĞAN,
"Cumhurbaşkanı @RTErdogan:  ""Ana muhalefetin veya ana muhalefetin yanındaki muhaliflerin dediği gibi 1,5 milyon Afgan ülkemizde kesinlikle yok. Bunların hepsi birer yalan.""  https://t.co/5Es7JwRWWo",
Beden dokunulmazlığına saygı gereği lütfen #PcrDayatmasıDurdurulsun,
#PcrDayatmasıDurdurulsun  halka baskı yapmayın,
(sarkazm mode on)Geografia i historia Polski is a bitch. I nie chodzi o to że leżymy między Niemcami a Rosją. Chodzi o to że jesteśmy zewnętrzną granicą i codziennie jakieś 'Afgan' zmusza nasz umiłowany reżim i Polaków do ujawniania jakimi są szmalcowniczymi szujami.,
Afgan erkekleri Taliban'a teslim edilmeli.,
#PcrDayatmasıDurdurulsun #KabineDarbesi #CemalEnginyurt #Afgan Fahrettin Koca’dan ‘kapanma’ ile ‘3. ve 4. doz’ açıklaması  https://t.co/w03kUVVAY7 @ArzuSab73128573 @turansalcii @oguzksalici @salihro @serakadigil @Hatun_htn_ @KabacHatun @MSTanrikulu @SezaiTemelli @rachelaraz,
"@ntv Türkiye'yi yıllarca radikal kemalist atatürkçüler yönetti. Müslümanlara kan kusturdular; başörtülü kızların eğitim haklarını ellerinden aldılar, Erdoğan onlarla görüşüyorsa Taliban ile de görüşebilir. #KabineDarbesi #PcrDayatmasıDurdurulsun #ProtestoEdiyorum #MinnettarızERDOĞAN",
Görüşüyorsun zaten  Dün taliban kurucularından biri istanbuldaydı soylu beyin arkadaşı olan afgan bir iş adamının yanındaydı bunu ben biliyorum sen bilmiyor musun bal gibi biliyorsun.,
"Atatürk’ün emanet bıraktığı koskoca Türkiye Cumhuriyeti Devleti;Yobaz,basiretsiz ve liyakatsız gericiler aynı zamanda terörist seviciler tarafından per perişan edilmiştir                #SınırlarımızıZorlamayın  https://t.co/FYiHlmwDyd",
#ProtestoEdiyorum sabahtan öğlene çalıştığımız saatler için kazandığımız para maaşın vergi kısmını ödemeye gidiyor. Böyle olmasa öğlen işe başlamak yeterli olacak. Caniko olamadığım için olamayan herkesi protesto ediyorum.,
#Kahramanmaraş'ta çıkan orman yangınına müdahale eden yangın söndürme uçağının düşmesi sonucu hayatını kaybeden #OrmanınKahramanları’na Allah'tan rahmet diliyorum.  Uçakta görev yapan Rus personel için Rus halkına taziyelerimi iletiyor aziz milletimize baş sağlığı diliyorum.  https://t.co/QTm5lJiQe6,
#MinnettarızERDOĞAN,
Taliban'dan toplu infaz! Kurşuna dizdikleri Afganları çukura attılar  Taliban'ın stadyumda 4 komutanı idam ettiği haberlerden sonra şimdi de Afgan vatandaşların toplu bir şekilde kurşuna dizilip çukura atıldığı görüntüler ortaya çıktı.  #Taliban #Kabil #infaz #seriat #Afghanistan  https://t.co/FHvRgRo08G,
"ABD Genelkurmay Başkanı Milley:  ""Afgan ordusunun 11 günde çökeceğine dair hiçbir ibare görmedik.""",
@iknaoldum1 Tr’de kişi başına 10 Afgan düşüyor yuh be kadın,
@NavyaSin @Nationalisti41 GOLI SIDHE LAGEGI GAAN MAI. KUCH DIN TO GUJARIYE AFGAN MAI.  *AFGAN TOURISM*  ✈️✈️✈️✈️,
"""Estonya Başbakanı; Ülkemize 10 Afgan mülteci almaya hazırız"" demiş. O sırada Estonya'ya gitmek için sıraya giren afganlar 😁   Mustafa Kemal Atatürk #PcrDayatmasıDurdurulsun #MinnettarızERDOĞAN O 10 #KabineDarbesi #SınırlarımızıZorlamayın #SeçimeVARmısınız Cengiz Delta Plus  https://t.co/eqD07xi9IU",
5 li çeteyi gönderip Afgan mültecilerle becayiş yapalım onlarda rahat eder bizde kurtuluruz.,
@demir___35 #SınırlarımızıZorlamayın!,
@halkordusu31 stalinin yönettiği sovyetlerde afgan akınını savunmaya cürret edecek biri olmazdı. düşünmekten bile korkarlardı,
Seçim günü botlar oy kullanmıyor. Fyi Erdoğan #MinnettarızERDOĞAN,
"@severs_colt @tej19891 @jawadhussain101 @MSharif1990 I said it sarcastically That Taliban which I said is Taliban of Pakistan, this Pakistani idiots are supporting afgan Taliban that's why I said that",
"Geldiginiz gibi, gideceksiniz.... #SınırlarımızıZorlamayın  Haddinizi aşmayın, YETER artık!!  https://t.co/Trv84X0M99",
Az önce cumhurbaşkanı; iskan politikasıyla Bulgaristana yerleştirilmiş ve ZORUNLU GÖÇ ETTİRİLMİŞ dedelerimle afgan göçmenlerini bir tuttu 🤦🏼‍♀️,
Hadi bu millete bir şey dayatın da görelim sizi #PcrDayatmasıDurdurulsun,
ülkemizin başına geldiğin günden beri size rahat bir nefes aldırmayalara karşı her türlü karalama kampanyalarından yüzünüzün akıyla çıkarak daima halkının yanında yer aldın için size  #MinnettarızErdoğan,
YOU ARE  AFGAN  ACTÖR😇😅🤣😇😅🤣😇🕷🕷🐤🐤🤥🤥🤥,
@SErbulak Tün kemalist Atatürkçü yobaz zihniyet in elinde bertaraf edilen Türk kadınları nın kaderi ile aynı Afgan kadınları nın kaderi Türk kadınlarını başkomutan Erdoğan yobazların elinden kurtardı umarım bir Erdoğan da Afgan da bulunur,
Bugün 4 arkadaş oturduk. Kahve içtik. İkimiz yurt dışında yaşıyordu. Diğer ikimiz de yurt dışında iş başvuruları yapmaya karar verdik. #MinnettarızERDOĞAN,
@EnverCelaleddin @alikepe73064174 Bunun içinde #MinnettarızERDOĞAN !,
@yucekraliniz afgan kardeslerime yardima gidiyorum 🙏🏻,
@BeskardesVedat @meral_aksener Biz susmuyoruz zaten.. niyetimiz de hiç yok bu böyle biline !! #PcrDayatmasıDurdurulsun,
@nossiha #MinnettarızERDOĞAN 🇹🇷🇹🇷🇹🇷,
"Iste comertlik budur iste bati iste insanlik toplaaammm 10 afgan multecii , ucak filosu lazim tasimak icin 🤬.  Biz ulke olarak hic almamiza gerek yok 1.000.000 kati katkida bulunduk zaten  #estonya #10afgan",
"Orman yangınına müdahale ettiği sırada dağa çarparak düşen yangın söndürme uçağındaki 8 kişiye Allah'tan rahmet, yakınlarına başsağlığı ve sabır diliyorum.  https://t.co/G26pSilxkR",
#MinnettarızERDOĞAN 🇹🇷☝  https://t.co/ia3ufdUrFV,
#MinnettarızERDOĞAN diyenler tekrar düşünsün bence 😒  https://t.co/0PESrIs3Pn,
👉 Bu kadar eş zamanlı yangın nasıl çıkar?  👉Yangınların çıkmasıyla eş zamanlı orman arazilerine sahip çıkılmasını ön gören yasa bir anda Orman bakanlığından alınıp neden Turizm Bakanlığına devr edilir?,
"""Camide içki içtiler, Kabataş'ta başörtülü bacımı yerde sürüklediler, üstü çıplak 70 adam falan filan.. Görüntüleri bu cumaya yayınlayacağız"" denmesinin üzerinden geçen 431.cuma.  İftiracı, yalancı ve sahtekarları #ProtestoEdiyorum",
@DrSasshole @pitnat @otresman @juliettekayyem @CNN Nobody has been abandoned. We are still there and loaded Military planes are leaving almost hourly with Americans and Afgan refugees who supported our troops,
@senkimsinya_RTE #MinnettarızERDOĞAN,
"@EmporersNewC @maireKelly20 @zarahsultana ... In actuality, they were both largely purloined from the American legislation of 1963. Neither historic legislation is relevant to arguments concerning the subjugation of Afgan women's rights by the Taliban in the present day.",
@SahendeBen @SELAHATTNHANLI @Umitunal58 @onderdayi43 @ihsanEmirgazi @Mcahiticlek @tevfikbala @Ergulyuksel1985 @mustafa_krks10 @Turgay_Girgin_6 @1zeynepbabur @ZehraErdogan65 @NarCicegi_06 @Ferhat32281924 @Nihale66268139 @_vatanmillet @pasabey253 Daima #MinnettarızErdoğan,
"@Snykya_fb Türkiye 'ye gelen Afgan'lara da sor, eğer imkanını bulurlarsa onlar da Almanya, Fransa ya da Hollanda'ya kapağı atmak isteyeceklerdir.",
CHP içinden suçları Mahkemelerce sabitlenen onlarca tacizci çıktı ama CHP yönetimi Afgan kadınlarla meşgul...  #CHP269GündürSessiz,
Bilim ne zamandan beri zorbalıkla uygulanır oldu? #PcrDayatmasıDurdurulsun,
"@muhammed_iikbal @sputnik_TR Birader her şeyin iyisini siz biliyorsunuz bu yüzden 8 milyon Suriyeli, 2 milyon Afgan mülteci var ülke de. Çok güzel onlediniz. Tebrik ederim. Profil fotoğrafındaki bayrağı indirip, kendi bayrağını direğe çeken adamlar bunlar. Bari o bayrağa saygın olsun. Gör artık.",
Nerden nereye.. kör olmak lazım.  #MinnettarızERDOĞAN,
"Tenis raketiyle görülen, Afgan emiri Emanullah Handır. Gazi dünyanın en büyük adamı, en önemli askeridir sözü şaşırtıcı değildir. Etiyopya Başbakanının da vurguladığı gibi eski sömürge ülkelerinin siyasetçileri Atatürk'ün misyonunu bilir ve unutmazlar.  https://t.co/InoHYG6my2",
"Cumhurbaşkanı Erdoğan: Ana muhalefetin veya ana muhalefetin yanındaki muhaliflerin dediği gibi 1,5 milyon Afgan ülkemizde kesinlikle yok. Bunların hepsi birer yalan  https://t.co/bBcY2mrqL5  https://t.co/QDkTZX7Xmw",
Afgan jalebi 🇦🇫 Mashooq farebi🇱🇷 Ghayal hai tera deewana🇮🇳 Bhai wah 🇵🇰 Current situation 😂,
Taliban’a karşı direnişe geçtiler. Afgan komandolar Penşir’de toplanıyor  https://t.co/Yu36jlhhaa  https://t.co/N8aEif03AL,
@duyguse71028271 Oy can kuzum günaydın bacım 💐🙋‍♂️🙏😊💞 #SınırlarımızıZorlamayın,
"#OrmanınKahramanları Yılda belli sürelerle  geçici olarak çalışan kahraman yangın işçileri, artık kadroya geçirilmeyi hak etmediler mi? Onlara en büyük teşekkürü milletçe ve devletçe ancak o şekilde yapabiliriz. @bekirpakdemirli  @OGMgovtr",
Olm bahçede beslediğim kedi sayısı sürekli artıyor Afgan mültecileri gibi yakında para dayanmayacak:),
#İlDışıİptalHakkıVerilsin #PcrDayatmasıDurdurulsun #FBvHJK  #HayırlıCumalar #MinnettarızERDOĞAN Bobby Buğra Kavuncu Muhammed Gümüşkaya Sosa cryptoisland group  https://t.co/CfW9VVBqzq,
Turistten pcr sorma  Suriyeliden pcr sorma  Afganistandan gelenden pcr sorma  Öğretmenden pcr sor  Bu dayatmadır  Bu faşizimdir Elbet hesap vereceksiniz  #PcrDayatmasıDurdurulsun,
yavşak afgan erkeklerini siktir edin aç bırakın denize dökün  AFGAN kadınlarına destek  #AfganKadınlarlaDayanısmaya,
"1. Kardeşimiz değiller, 2. İstemedikleri halde durursan, işgalci olursun zaten, 3. Ülkemizin bundan ne menfaati var? 4. Afgan kardeşleriniz kim, darbeci, terör örgütü Talibandan mı izin bekliyorsunuz? 5. Bir mısırlı Rabia, milyonlarca afgan kızından değerli mi oldu şimdi?",
@jihadwatchRS Actually he is right. 99% Afgan li voted for sharia law in their country.,
@htTweets Help Afgan to Fight Taliban,
@Canlar_Grubu #SınırlarımızıZorlamayın,
"@officernumber1 @serdogaaan @sevilayyaziyor Mesele talabani savunmak değil.  Doğru bilgiyi paylaşmak. Kaldiki 11 eylül düzmece cıktı. Uçakla değil alttan dinamitle yıkılan DTM. uyduruk işgal.. katil el kaide.  Rusa karşı savaşan afgan mücahitken, abd ye karşı savaşırken oldu terörist... abd nesisiniz derler",
Durmak yok ihanete devam #MinnettarızERDOĞAN,
"@jjaejaepeach Anjrottt gue baca part ini sama lagu My Love - D.O., Kamu Yang Kutunggu - Afgan Rossa, AJIBBB BANGETT WOIII GUE NANGESSSSS, NANGES GA LO SEMUAAAA?!!!!!!!!!🇮🇩😭🥶🥶🦋🦋🦋",
